word,count_a,count_b,delta_cos,neighbor_jaccard,change_score
ক্ষীণ,457,404,0.20648,0.04167,1.06157
দরকারি,45,77,0.16392,0.02041,1.06155
লোকচক্ষুর,28,20,0.14331,0.0101,1.06155
একরাশ,113,230,0.22831,0.05263,1.06152
মধ্যযুগে,21,33,0.12304,0.0,1.06152
কল্যাণকর,26,20,0.12297,0.0,1.06149
জীবিকা,76,80,0.18484,0.03093,1.06149
দুহাত,109,359,0.22823,0.05263,1.06148
নিয়তির,34,84,0.16373,0.02041,1.06146
অপ্রিয়,98,30,0.1847,0.03093,1.06142
দিয়াছিল,461,88,0.2505,0.06383,1.06142
জাতির,776,288,0.20615,0.04167,1.06141
বেরুলে,39,52,0.16363,0.02041,1.06141
এলোমেলো,125,285,0.18466,0.03093,1.0614
জানল,178,476,0.22803,0.05263,1.06138
এলিয়ে,76,281,0.1846,0.03093,1.06137
ঘাড়ে,406,403,0.2504,0.06383,1.06137
দারিদ্র্য,150,109,0.2504,0.06383,1.06137
রেলগাড়ি,76,58,0.16355,0.02041,1.06137
তুমুল,142,82,0.22798,0.05263,1.06136
মাক,803,772,0.22798,0.05263,1.06136
দলাদ,39,22,0.1227,0.0,1.06135
ঘটিয়াছিল,157,26,0.18451,0.03093,1.06133
পড়িত,713,142,0.27318,0.07527,1.06132
সুড়ঙ্গ,71,102,0.18448,0.03093,1.06131
গতিশীল,21,22,0.14279,0.0101,1.06129
কাঁদো,59,90,0.22783,0.05263,1.06128
কুঁজো,31,85,0.14276,0.0101,1.06128
গয়া,91,50,0.2502,0.06383,1.06127
ছেলেমানুষের,83,95,0.14274,0.0101,1.06127
ঔদার্য,23,21,0.12251,0.0,1.06125
পারিয়া,904,88,0.27304,0.07527,1.06125
রাখেনি,30,66,0.18432,0.03093,1.06123
দেখতেদেখতে,30,24,0.14262,0.0101,1.06121
মাবাপ,83,29,0.16324,0.02041,1.06121
ঢাকিয়া,239,31,0.16318,0.02041,1.06118
ইতিহাসে,223,168,0.1842,0.03093,1.06117
উপকরণ,202,112,0.16313,0.02041,1.06116
আমেরিকায়,83,53,0.1631,0.02041,1.06114
লাইব্রেরি,79,79,0.18409,0.03093,1.06112
নির্দয়,70,44,0.16302,0.02041,1.0611
জ্ঞানবিজ্ঞান,30,23,0.14238,0.0101,1.06109
স্পষ্টভাবে,48,46,0.14235,0.0101,1.06107
সীমায়,70,63,0.18398,0.03093,1.06106
গম্বুজ,21,21,0.14228,0.0101,1.06104
নখে,31,28,0.14229,0.0101,1.06104
ঝিলিক,23,185,0.18392,0.03093,1.06103
গ্রন্থে,214,173,0.2053,0.04167,1.06098
বিস্ফোরণ,24,52,0.18382,0.03093,1.06098
নোনা,38,70,0.1838,0.03093,1.06097
গুজব,72,95,0.18375,0.03093,1.06095
নিন্দনীয়,50,27,0.14209,0.0101,1.06095
ঝুলিয়ে,74,173,0.18371,0.03093,1.06093
ইন্দ্রজাল,36,28,0.14203,0.0101,1.06091
জর্জরিত,45,44,0.18368,0.03093,1.06091
দৈনিক,109,86,0.24948,0.06383,1.06091
বর্ণনা,683,401,0.31961,0.0989,1.0609
ব্যবসায়ী,99,161,0.18362,0.03093,1.06088
কায়া,25,30,0.14195,0.0101,1.06087
উদারতা,54,42,0.14191,0.0101,1.06085
খাঁচায়,35,79,0.18355,0.03093,1.06085
ক্ষতবিক্ষত,76,65,0.20497,0.04167,1.06082
মহিমান্বিত,32,22,0.12162,0.0,1.06081
লালসা,37,55,0.18348,0.03093,1.06081
মাপকাঠি,32,34,0.14176,0.0101,1.06078
আলোয়ান,38,37,0.20488,0.04167,1.06077
দেখিয়েছেন,22,33,0.12151,0.0,1.06076
ভাইকে,143,180,0.22678,0.05263,1.06076
আগমনে,64,28,0.16218,0.02041,1.06068
আত্মরক্ষা,145,61,0.18321,0.03093,1.06068
আস্পর্ধা,56,22,0.14155,0.0101,1.06067
পরিচিত,688,709,0.27188,0.07527,1.06067
বিন্যস্ত,28,29,0.14151,0.0101,1.06066
উপভোগ্য,25,24,0.12126,0.0,1.06063
জীবন্ত,249,184,0.20446,0.04167,1.06056
ফুলিয়া,192,26,0.22638,0.05263,1.06056
অমন,1084,1218,0.27163,0.07527,1.06055
বিরাম,145,58,0.16192,0.02041,1.06055
অনৈক্য,61,21,0.14125,0.0101,1.06052
শঙ্কিত,129,132,0.20437,0.04167,1.06052
চাকুরি,164,50,0.22622,0.05263,1.06048
পারিত,905,121,0.27149,0.07527,1.06048
উদ্ভব,75,167,0.1828,0.03093,1.06047
মর্মাহত,45,44,0.18275,0.03093,1.06045
গতিবিধির,22,23,0.12089,0.0,1.06044
মরু,32,23,0.14105,0.0101,1.06043
পরমাত্মা,29,26,0.14105,0.0101,1.06042
পড়ছি,26,46,0.12082,0.0,1.06041
মাতৃভাষা,57,60,0.16163,0.02041,1.06041
টিপটিপ,25,29,0.141,0.0101,1.0604
সংকীর্ণতা,29,22,0.14098,0.0101,1.06039
প্রচার,48,48,0.12072,0.0,1.06036
ব্যাকরণ,188,60,0.24838,0.06383,1.06036
কারবারে,29,45,0.14088,0.0101,1.06034
খারাপ,900,1762,0.20393,0.04167,1.0603
রিপোর্ট,142,367,0.22586,0.05263,1.0603
ওঃ,155,229,0.18244,0.03093,1.06029
লেখব,78,32,0.20386,0.04167,1.06026
রাগারাগি,73,37,0.16125,0.02041,1.06022
পচা,103,164,0.18223,0.03093,1.06019
উল্ক,66,106,0.16118,0.02041,1.06018
দুর্লভ,217,150,0.20367,0.04167,1.06017
ধোপা,25,29,0.1203,0.0,1.06015
রানু,33,54,0.16109,0.02041,1.06014
ছেলেরা,21,25,0.12022,0.0,1.06011
অছিলায়,23,29,0.16099,0.02041,1.06009
এড়ায়,29,36,0.14039,0.0101,1.06009
ক্ষণেকের,47,63,0.18204,0.03093,1.06009
হত্যাকাণ্ড,80,97,0.18203,0.03093,1.06008
অবসানে,27,31,0.12009,0.0,1.06005
হালুয়া,34,30,0.16091,0.02041,1.06005
আক্কেল,50,72,0.20339,0.04167,1.06003
পূর্ববঙ্গ,31,60,0.1819,0.03093,1.06002
সতর্কভাবে,31,44,0.12003,0.0,1.06001
সাড়া,624,710,0.22529,0.05263,1.06001
জানান,70,118,0.22527,0.05263,1.06
উৎসারিত,28,28,0.14018,0.0101,1.05999
আজাদ,123,54,0.22523,0.05263,1.05998
প্রেসিডেন্ট,57,138,0.18177,0.03093,1.05996
আলস্যে,30,22,0.1199,0.0,1.05995
মিটমিট,48,100,0.20316,0.04167,1.05991
ছিপ,162,142,0.20307,0.04167,1.05987
অত্যাচারের,116,67,0.20302,0.04167,1.05984
খোঁজখবর,71,118,0.18147,0.03093,1.05981
ছুড়ে,48,185,0.20296,0.04167,1.05981
মরীয়া,28,35,0.13981,0.0101,1.05981
ভুট্,24,48,0.18146,0.03093,1.0598
জন্মা,40,28,0.13976,0.0101,1.05978
রহিল,4498,835,0.24719,0.06383,1.05977
তালু,37,56,0.16034,0.02041,1.05976
উঠিয়ে,108,154,0.18131,0.03093,1.05973
দুগগা,21,35,0.13966,0.0101,1.05973
শত্ৰু,30,30,0.11947,0.0,1.05973
আবর্জনা,58,46,0.16025,0.02041,1.05972
আন্তরিক,314,95,0.29331,0.08696,1.0597
অজ্ঞতা,50,44,0.1602,0.02041,1.05969
বৃক্ষতলে,84,33,0.16019,0.02041,1.05969
হিংসে,36,81,0.16015,0.02041,1.05967
উদ্ভ্রান্ত,27,21,0.13949,0.0101,1.05965
কোমল,497,252,0.24692,0.06383,1.05963
আহাহা,24,56,0.13936,0.0101,1.05958
সুদূর,237,180,0.24682,0.06383,1.05958
অখন,36,25,0.15993,0.02041,1.05955
বাদী,22,26,0.1393,0.0101,1.05955
জ্ঞানশূন্য,62,25,0.1599,0.02041,1.05954
ভুলবে,31,36,0.15987,0.02041,1.05952
ফিরল,39,239,0.18085,0.03093,1.0595
অভিজ্ঞতায়,28,37,0.13917,0.0101,1.05948
দুশ্চিন্ত,49,53,0.18068,0.03093,1.05941
আধিপত্য,101,54,0.20212,0.04167,1.05939
উঠলুম,81,113,0.18059,0.03093,1.05937
উড়ন্ত,24,47,0.11874,0.0,1.05937
ধৃষ্টতা,28,29,0.13893,0.0101,1.05936
রোমাঞ্চ,28,73,0.15954,0.02041,1.05936
জাহাজে,272,299,0.26925,0.07527,1.05935
ফেরৎ,31,29,0.15951,0.02041,1.05935
যেদিক,37,37,0.18056,0.03093,1.05935
বাসনা,319,234,0.22393,0.05263,1.05933
নিবিষ্ট,58,62,0.1805,0.03093,1.05932
তালাবন্ধ,31,49,0.13881,0.0101,1.05931
নিরালা,46,63,0.18048,0.03093,1.05931
প্রাণশক্তি,24,31,0.13881,0.0101,1.0593
চিরে,65,88,0.20192,0.04167,1.05929
আসক্তি,86,40,0.15934,0.02041,1.05926
চরা,20,27,0.13872,0.0101,1.05926
মজে,24,56,0.18032,0.03093,1.05923
বিকালবেলা,22,22,0.11843,0.0,1.05922
ঘটেছিল,71,179,0.22367,0.05263,1.0592
শ্বাস,90,91,0.22363,0.05263,1.05919
দুর্ব্যবহ,30,20,0.11828,0.0,1.05914
নিষ্কৃতি,218,101,0.22354,0.05263,1.05914
সৌন্দর্য,631,393,0.26877,0.07527,1.05912
সভা,443,387,0.34042,0.11111,1.0591
ভাগ্যি,54,73,0.15899,0.02041,1.05909
অভিসন্ধি,66,47,0.2014,0.04167,1.05903
মুছ,276,769,0.26857,0.07527,1.05901
তেষ্,51,43,0.20132,0.04167,1.05899
হ্যাঁ‌,24,57,0.13819,0.0101,1.05899
কখানা,39,39,0.13815,0.0101,1.05898
নামজাদা,59,38,0.15878,0.02041,1.05898
চাইনে,258,103,0.20125,0.04167,1.05896
দাঁ,143,306,0.24558,0.06383,1.05896
এতক্ষণ,923,940,0.29171,0.08696,1.0589
রওয়ানা,34,178,0.24545,0.06383,1.0589
অশ্রদ্ধা,105,39,0.13796,0.0101,1.05888
মশারির,46,36,0.15858,0.02041,1.05888
দুর্যোগ,60,95,0.17953,0.03093,1.05884
বাঁচান,30,21,0.13788,0.0101,1.05884
নও,231,152,0.20095,0.04167,1.05881
নাআপনি,20,23,0.11762,0.0,1.05881
কটাক্ষপাত,64,43,0.17946,0.03093,1.0588
ঠোট,20,23,0.11759,0.0,1.0588
কফিন,27,26,0.15834,0.02041,1.05876
ধূম,71,29,0.13773,0.0101,1.05876
ব্যামো,84,51,0.20083,0.04167,1.05875
বিচ্ছিন্ন,236,194,0.20082,0.04167,1.05874
দেখছি,43,161,0.17923,0.03093,1.05869
স্মরণীয়,24,59,0.11737,0.0,1.05868
সীমানায়,48,68,0.15805,0.02041,1.05862
পরমুহূর্তে,58,265,0.17896,0.03093,1.05855
গোঁয়,21,64,0.17894,0.03093,1.05854
বিতাড়িত,41,66,0.13727,0.0101,1.05854
পাপপুণ্য,49,34,0.13723,0.0101,1.05852
এক্ষেত্রে,107,165,0.17887,0.03093,1.05851
পূর্ববর্তী,58,24,0.11699,0.0,1.0585
ফাজিল,24,25,0.13721,0.0101,1.0585
অন্যায়,1358,724,0.24464,0.06383,1.05849
ক্ষমা,844,535,0.22224,0.05263,1.05849
মধুময়,39,32,0.15779,0.02041,1.05849
আনুকূল্য,32,20,0.11692,0.0,1.05846
নাট,35,44,0.15773,0.02041,1.05846
ঘনিষ্ঠভাবে,31,40,0.13707,0.0101,1.05844
বাড়াইয়া,564,155,0.2221,0.05263,1.05842
তৎকালীন,54,20,0.13699,0.0101,1.05839
হাসপাতালে,230,367,0.22205,0.05263,1.05839
শোনায়,69,107,0.20009,0.04167,1.05838
রোখ,22,39,0.13685,0.0101,1.05832
সমৃদ্ধি,23,27,0.11665,0.0,1.05832
অধীরভাবে,50,22,0.1574,0.02041,1.05829
গ্রামবাসীরা,24,25,0.13664,0.0101,1.05822
সাহিত্য,1205,1198,0.26697,0.07527,1.05822
ইশারায়,56,110,0.15725,0.02041,1.05821
শাস্ত্র,308,165,0.22169,0.05263,1.05821
আনুষঙ্গিক,37,42,0.1366,0.0101,1.0582
বারকয়েক,42,72,0.1366,0.0101,1.0582
নিয়ন্ত্রিত,43,50,0.15715,0.02041,1.05817
পেয়াদা,76,41,0.17817,0.03093,1.05816
হাস্যকর,74,84,0.19965,0.04167,1.05816
রোম,97,40,0.19962,0.04167,1.05814
লেখক,515,698,0.26676,0.07527,1.05811
চাইলে,166,212,0.26673,0.07527,1.0581
ধরাইয়া,143,53,0.24385,0.06383,1.0581
পিঠ,362,599,0.26673,0.07527,1.05809
বুদ্ধি,1093,849,0.26672,0.07527,1.05809
কাঁচি,23,48,0.13631,0.0101,1.05805
দেখিলে,905,110,0.28996,0.08696,1.05802
সার্টিফিকেট,40,58,0.13621,0.0101,1.05801
অবিচ্ছেদ্য,25,27,0.11598,0.0,1.05799
মরা,49,29,0.15679,0.02041,1.05799
শহুরে,21,68,0.19931,0.04167,1.05799
রূপোর,31,68,0.19929,0.04167,1.05798
খুকি,149,51,0.15672,0.02041,1.05795
লাগান,29,25,0.15672,0.02041,1.05795
ফাঁদে,90,102,0.19922,0.04167,1.05794
মামল,95,137,0.19919,0.04167,1.05793
মেস,28,37,0.13607,0.0101,1.05793
ধরিল,574,170,0.2435,0.06383,1.05792
চিহ্নমাত্র,77,65,0.1566,0.02041,1.05789
সক্রিয়,30,74,0.1776,0.03093,1.05787
গুচ্,45,67,0.15653,0.02041,1.05785
সন্তান,1047,693,0.26624,0.07527,1.05785
পেটের,290,435,0.22088,0.05263,1.05781
সরাইয়া,326,112,0.19893,0.04167,1.0578
বুলাইতে,113,25,0.24324,0.06383,1.05779
নিয়েছিল,86,343,0.28946,0.08696,1.05777
এন,213,433,0.33773,0.11111,1.05775
রূঢ়,113,99,0.19879,0.04167,1.05773
পেট,398,597,0.24306,0.06383,1.0577
ফার্ম,24,41,0.15613,0.02041,1.05766
ছোঁ,45,67,0.17707,0.03093,1.05761
চুক্তি,48,62,0.11518,0.0,1.05759
ভেবো,95,75,0.13537,0.0101,1.05758
কেমন,4296,5619,0.19843,0.04167,1.05755
গোরস্থান,26,41,0.15591,0.02041,1.05755
আসব,762,1070,0.24267,0.06383,1.05751
এলাহাবাদ,45,25,0.17687,0.03093,1.05751
কিছুমাত্র,872,145,0.22026,0.05263,1.0575
পরাধীন,98,37,0.15582,0.02041,1.0575
সারির,21,53,0.19832,0.04167,1.0575
দাঁড়িয়েছিল,89,266,0.24264,0.06383,1.05749
পরিজন,52,25,0.1768,0.03093,1.05747
কাটলে,32,51,0.15574,0.02041,1.05746
অন্যমনস্ক,344,321,0.24253,0.06383,1.05744
উপবেশন,454,82,0.26542,0.07527,1.05744
যথাযথ,59,41,0.15565,0.02041,1.05741
নিষ্ক্রিয়,22,39,0.11475,0.0,1.05738
পরশে,43,28,0.13493,0.0101,1.05736
সোভিয়েট,27,27,0.13493,0.0101,1.05736
ঠ্যাং,60,136,0.17655,0.03093,1.05735
সম্মুখ,416,132,0.19795,0.04167,1.05731
শুনুন,200,267,0.19791,0.04167,1.05729
লাহোরে,39,48,0.1553,0.02041,1.05724
নিও,70,100,0.19779,0.04167,1.05723
পৌরুষ,74,70,0.1552,0.02041,1.05719
আঁখি,297,70,0.1977,0.04167,1.05718
স্বাধীনত,239,175,0.2196,0.05263,1.05717
হাঁপ,85,92,0.17617,0.03093,1.05716
অতর্কি,37,79,0.17609,0.03093,1.05711
বাহিনী,73,143,0.17607,0.03093,1.05711
বাহিনীর,47,88,0.15502,0.02041,1.0571
পঙ্গু,89,76,0.21942,0.05263,1.05708
লাঙল,33,57,0.17602,0.03093,1.05708
কমবে,22,30,0.13429,0.0101,1.05704
টিল,24,46,0.17591,0.03093,1.05703
পাপ,1472,666,0.28794,0.08696,1.05701
আবোলতাবোল,48,72,0.15477,0.02041,1.05698
রেখা,374,480,0.26449,0.07527,1.05698
নিষ্ঠুরত,31,23,0.11394,0.0,1.05697
বুভুক্ষু,23,31,0.13413,0.0101,1.05697
প্রেরিত,143,49,0.13412,0.0101,1.05696
হুঁকা,110,24,0.15474,0.02041,1.05696
মন্ত্রবলে,23,29,0.1341,0.0101,1.05695
লগ্নে,27,20,0.13406,0.0101,1.05693
বয়সি,22,40,0.15459,0.02041,1.05689
দূরবীন,22,23,0.15454,0.02041,1.05686
খুর,30,55,0.15451,0.02041,1.05685
নিয়োগ,65,35,0.1137,0.0,1.05685
প্রত্যাখ্যান,83,77,0.13391,0.0101,1.05685
ওষুধে,27,31,0.13385,0.0101,1.05682
অগ্রসর,1499,529,0.28753,0.08696,1.05681
ছুঁড়ে,193,519,0.21885,0.05263,1.05679
ফাটিয়ে,29,122,0.1753,0.03093,1.05672
ছন্নছাড়া,25,33,0.13358,0.0101,1.05669
দেমাক,34,32,0.13358,0.0101,1.05669
চটে,126,250,0.19667,0.04167,1.05667
হাতখানি,140,38,0.19666,0.04167,1.05667
অতর্কিত,26,53,0.15412,0.02041,1.05665
চারদিন,38,55,0.13349,0.0101,1.05665
শক্তিমান,53,73,0.15411,0.02041,1.05665
জেনো,77,62,0.19662,0.04167,1.05664
নড়িল,42,21,0.13346,0.0101,1.05663
পড়িয়ে,48,66,0.17511,0.03093,1.05663
অনুকম্পা,29,24,0.13342,0.0101,1.05661
উত্তরপূর্ব,26,21,0.17506,0.03093,1.0566
প্রীতি,192,99,0.1965,0.04167,1.05658
শাস্ত্রী,37,37,0.15397,0.02041,1.05658
উঠলে,156,281,0.24076,0.06383,1.05655
কণ্টকিত,69,26,0.15393,0.02041,1.05655
শিখবে,35,39,0.15388,0.02041,1.05653
করিলেন‌,31,57,0.19637,0.04167,1.05652
বেরু,131,317,0.2407,0.06383,1.05652
রাখলে,230,239,0.26358,0.07527,1.05652
পুরাতন,792,347,0.28692,0.08696,1.0565
বোশেখ,20,24,0.15377,0.02041,1.05648
প্রাচুর্য,43,55,0.17467,0.03093,1.05641
বিভীষিকা,109,89,0.24048,0.06383,1.05641
বাস্তবে,24,35,0.11277,0.0,1.05639
নিস্তরঙ্গ,28,42,0.13296,0.0101,1.05638
ইচ্ছেয়,25,24,0.13294,0.0101,1.05637
অলঙ্ক,296,72,0.21798,0.05263,1.05636
উদগ্রীব,22,81,0.15353,0.02041,1.05636
শত্রুতা,109,54,0.17454,0.03093,1.05634
ন্যায্য,113,90,0.196,0.04167,1.05633
বিষয়ক,32,31,0.11265,0.0,1.05633
সম্বর্ধনা,20,27,0.11258,0.0,1.05629
প্রলুব্ধ,35,29,0.13274,0.0101,1.05627
সহিষ্ণুতা,59,33,0.13265,0.0101,1.05622
অবিকৃত,23,21,0.11242,0.0,1.05621
বাজেয়াপ্ত,26,40,0.13261,0.0101,1.0562
সনাক্ত,23,45,0.17423,0.03093,1.05618
বায়স্কোপ,20,26,0.13255,0.0101,1.05617
অধীনে,143,51,0.15309,0.02041,1.05614
সংবাদে,82,29,0.17408,0.03093,1.05611
সঙ্কোচ,275,171,0.23988,0.06383,1.05611
নিলামে,22,20,0.17406,0.03093,1.0561
প্রাধান্য,114,66,0.13231,0.0101,1.05605
মাল্লা,50,22,0.17389,0.03093,1.05602
নামব,46,134,0.17388,0.03093,1.05601
উকি,23,26,0.17378,0.03093,1.05596
দিতাম,172,161,0.23956,0.06383,1.05595
নিয়োজিত,80,39,0.13204,0.0101,1.05592
ফুরসত,41,55,0.15264,0.02041,1.05591
ঠাস,27,139,0.19512,0.04167,1.05589
নামান্তর,25,41,0.11179,0.0,1.05589
আসি,3472,1239,0.23942,0.06383,1.05588
জটলা,36,89,0.17361,0.03093,1.05588
বিষয়ে,1928,867,0.23938,0.06383,1.05586
করছি,212,567,0.26217,0.07527,1.05582
ভবিষ্যদ্বাণী,27,29,0.11162,0.0,1.05581
